Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Variable Unit,Value,Conversion Value,portfolio
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,57142.85714285714,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,711.9818567382023,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,76190.47619047618,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,949.309142317603,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,95238.09523809524,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1186.6364278970038,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,114285.71428571429,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1423.9637134764048,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,133333.33333333334,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1661.2909990558055,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,152380.9523809524,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1898.6182846352065,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,171428.57142857145,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2135.9455702146074,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,190476.1904761905,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2373.272855794008,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,209523.80952380956,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2610.600141373409,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,228571.4285714286,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2847.9274269528096,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,247619.04761904766,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3085.2547125322108,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,266666.6666666667,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3322.581998111611,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,285714.28571428574,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3559.9092836910118,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,304761.9047619048,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3797.236569270413,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,323809.52380952385,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,4034.5638548498137,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,342857.1428571429,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,4271.891140429215,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,361904.76190476195,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,4509.218426008615,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,380952.380952381,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,4746.545711588016,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,400000,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,4983.8729971674165,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,177.9954641845506,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,355.9909283691012,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,533.9863925536517,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,711.9818567382024,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,889.9773209227529,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1067.9727851073037,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1245.9682492918544,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1423.9637134764048,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1601.9591776609554,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1779.9546418455059,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,1957.9501060300565,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2135.9455702146074,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2313.941034399158,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2491.9364985837087,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2669.931962768259,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2847.9274269528096,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3025.9228911373602,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3203.918355321911,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3381.9138195064616,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3559.9092836910118,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,300000,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,3737.9047478755624,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2025,523.8095238095239,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,4.501034726505877,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2026,1047.6190476190477,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,9.002069453011755,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2027,1571.4285714285716,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,13.503104179517633,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2028,2095.2380952380954,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,18.00413890602351,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2029,2619.0476190476193,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,22.505173632529388,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2030,3142.857142857143,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,27.006208359035266,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2031,3666.666666666667,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,31.50724308554114,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2032,4190.476190476191,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,36.00827781204702,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2033,4714.285714285715,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,40.5093125385529,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2034,5238.0952380952385,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,45.010347265058776,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2035,5761.904761904762,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,49.511381991564654,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2036,6285.714285714286,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,54.01241671807053,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2037,6809.52380952381,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,58.513451444576404,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2038,7333.333333333334,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,63.01448617108228,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2039,7857.142857142858,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,67.51552089758816,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2040,8380.952380952382,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,72.01655562409404,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2041,8904.761904761905,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,76.5175903505999,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2042,9428.571428571428,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,81.01862507710578,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2043,9952.38095238095,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,85.51965980361165,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2044,10476.190476190473,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,90.02069453011752,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2045,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,179.74911407799445,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,359.4982281559889,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,539.2473422339833,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,718.9964563119778,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,898.7455703899724,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1078.4946844679669,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1258.2437985459615,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1437.9929126239558,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1617.7420267019504,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1797.4911407799448,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1977.2402548579391,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2156.9893689359337,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2336.738483013928,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2516.487597091923,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2696.2367111699173,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2875.9858252479116,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,3055.734939325906,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,3235.484053403901,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,3415.233167481895,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,3594.9822815598895,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,300000,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,3774.7313956378835,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2025,19047.619047619046,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,379.72365692704125,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2026,38095.23809523809,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,759.4473138540825,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,57142.85714285714,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,1139.1709707811237,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,76190.47619047618,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,1518.894627708165,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,95238.09523809524,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,1898.6182846352062,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,114285.71428571429,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,2278.3419415622475,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,133333.33333333334,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,2658.065598489289,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,152380.9523809524,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3037.7892554163304,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,171428.57142857145,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3417.5129123433717,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,190476.1904761905,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3797.2365692704134,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,209523.80952380956,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,4176.960226197454,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,228571.4285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,4556.683883124496,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,247619.04761904766,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,4936.407540051538,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,266666.6666666667,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,5316.131196978578,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,285714.28571428574,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,5695.854853905619,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,304761.9047619048,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,6075.578510832661,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,323809.52380952385,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,6455.302167759703,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,342857.1428571429,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,6835.025824686743,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,361904.76190476195,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,7214.749481613785,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,380952.380952381,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,7594.473138540827,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,400000,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,7974.196795467867,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,284.79274269528094,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,569.5854853905619,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,854.3782280858428,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,1139.1709707811237,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
