Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Variable Unit,Value,Conversion Value,portfolio
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2030,7600.000000000001,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666669,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2031,8866.666666666668,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666669,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2032,10133.333333333334,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666663,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2033,11400,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666663,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2034,12666.666666666666,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666663,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2035,13933.333333333332,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666663,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2036,15199.999999999998,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666663,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2037,16466.666666666664,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666663,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2038,17733.333333333332,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666673,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2039,19000,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666673,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2040,20266.666666666668,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666673,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2041,21533.333333333336,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666673,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2042,22800.000000000004,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666673,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2043,24066.66666666667,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666673,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2044,25333.33333333334,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666673,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2045,26600,Jobs,Graduate Degree,# of New Jobs,0.00562,7.118666666666632,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2025,1266.6666666666667,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.72,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2026,2533.3333333333335,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.72,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2027,3800,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.71999999999999,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2028,5066.666666666667,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000006,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2029,6333.333333333334,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000006,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2030,7600.000000000001,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000006,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2031,8866.666666666668,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000006,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2032,10133.333333333334,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.719999999999985,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2033,11400,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.719999999999985,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2034,12666.666666666666,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.719999999999985,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2035,13933.333333333332,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.719999999999985,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2036,15199.999999999998,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.719999999999985,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2037,16466.666666666664,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.719999999999985,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2038,17733.333333333332,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000034,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2039,19000,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000034,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2040,20266.666666666668,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000034,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2041,21533.333333333336,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000034,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2042,22800.000000000004,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000034,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2043,24066.66666666667,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000034,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2044,25333.33333333334,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.720000000000034,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2045,26600,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,35.71999999999983,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2025,1266.6666666666667,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666667,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2026,2533.3333333333335,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666667,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2027,3800,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666666,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2028,5066.666666666667,Jobs,High School - No Training,# of New Jobs,0.0346,43.826666666666675,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2029,6333.333333333334,Jobs,High School - No Training,# of New Jobs,0.0346,43.826666666666675,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2030,7600.000000000001,Jobs,High School - No Training,# of New Jobs,0.0346,43.826666666666675,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2031,8866.666666666668,Jobs,High School - No Training,# of New Jobs,0.0346,43.826666666666675,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2032,10133.333333333334,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666665,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2033,11400,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666665,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2034,12666.666666666666,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666665,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2035,13933.333333333332,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666665,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2036,15199.999999999998,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666665,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2037,16466.666666666664,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666665,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2038,17733.333333333332,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666671,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2039,19000,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666671,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2040,20266.666666666668,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666671,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2041,21533.333333333336,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666671,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2042,22800.000000000004,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666671,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2043,24066.66666666667,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666671,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2044,25333.33333333334,Jobs,High School - No Training,# of New Jobs,0.0346,43.82666666666671,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV,Electricity,Megawatts,MW,2045,26600,Jobs,High School - No Training,# of New Jobs,0.0346,43.826666666666455,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.04761904761904,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.04761904761904,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.047619047619,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.04761904761887,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476186,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476181,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476181,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476181,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,310000,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.047619047622,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190476,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190476,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190475,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190473,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190469,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Jobs,Graduate Degree,# of New Jobs,0.00562,82.9619047619046,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Jobs,Graduate Degree,# of New Jobs,0.00562,82.9619047619046,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Jobs,Graduate Degree,# of New Jobs,0.00562,82.9619047619046,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,310000,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190526,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857143,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857143,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857142,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857141,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857139,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857135,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857135,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857135,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,310000,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857168,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619047,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619047,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Jobs,High School - No Training,# of New Jobs,0.0346,510.76190476190465,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Jobs,High School - No Training,# of New Jobs,0.0346,510.76190476190453,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619043,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
Solar/Wind,Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619048,Portfolio - Proportional Buildout 1.31.2024
