Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Buildout,Conversion Factor MJ,Unit MJ,Effective Unit,Effective Energy Factor,Energy Produced,Energy Unit,Generated Emissions in F2C,Use,Weight,Compared to,Useful Output Unit,Adjustment Factor,Carbon Intensity of Use,Adjusted Energy Used in MJ,Emissions Avoided in C2U,Net Avoided Emissions,Net Avoided Emissions Unit,portfolio
Li Battery,Battery Storage,Electricity,Megawatts,MW,2032,5638.095238,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,23768778335,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,23768778335,7.55772E+11,0.755771582,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2033,6342.857143,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,26739875627,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,26739875627,8.18867E+11,0.818867259,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2034,7047.619048,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,29710972919,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,29710972919,8.74991E+11,0.874990542,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2035,7752.380952,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,32682070210,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,32682070210,9.24141E+11,0.924141432,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2036,8457.142857,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,35653167502,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,35653167502,9.6632E+11,0.966319929,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2037,9161.904762,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,38624264794,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,38624264794,1.00153E+12,1.001526032,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2038,9866.666667,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,41595362086,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,41595362086,1.02976E+12,1.029759741,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2039,10571.42857,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,44566459378,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,44566459378,1.05102E+12,1.051021057,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2040,11276.19048,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,47537556670,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,47537556670,1.06531E+12,1.065309979,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2041,11980.95238,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,50508653962,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,50508653962,1.07263E+12,1.072626508,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2042,12685.71429,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,53479751254,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,53479751254,1.07297E+12,1.072970644,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2043,13390.47619,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,56450848545,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,56450848545,1.06634E+12,1.066342386,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2044,14095.2381,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,59421945837,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,59421945837,1.05274E+12,1.052741734,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2045,14800,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,62393043129,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,62393043129,1.03217E+12,1.032168689,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2025,47.61904762,3599.822568,MJ per MWh,Effective MWh per MW,1670.821146,286412365.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,286412365.1,11459476566,0.011459477,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2026,95.23809524,3599.822568,MJ per MWh,Effective MWh per MW,1698.006304,582144896.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,582144896.6,22608785399,0.022608785,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2027,142.8571429,3599.822568,MJ per MWh,Effective MWh per MW,1725.191462,887197594.3,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,887197594.3,33415118485,0.033415118,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2028,190.4761905,3599.822568,MJ per MWh,Effective MWh per MW,1752.37662,1201570458,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,1201570458,43845667812,0.043845668,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2029,238.0952381,3599.822568,MJ per MWh,Effective MWh per MW,1779.561779,1525263489,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,1525263489,53867625364,0.053867625,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2030,285.7142857,3599.822568,MJ per MWh,Effective MWh per MW,1806.746937,1858276685,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,1858276685,63448183129,0.063448183,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2031,333.3333333,3599.822568,MJ per MWh,Effective MWh per MW,1833.932095,2200610048,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,2200610048,72554533092,0.072554533,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2032,380.952381,3599.822568,MJ per MWh,Effective MWh per MW,1861.117253,2552263577,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,2552263577,81153867241,0.081153867,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2033,428.5714286,3599.822568,MJ per MWh,Effective MWh per MW,1888.302412,2913237273,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,2913237273,89213377562,0.089213378,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2034,476.1904762,3599.822568,MJ per MWh,Effective MWh per MW,1915.48757,3283531134,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,3283531134,96700256040,0.096700256,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2035,523.8095238,3599.822568,MJ per MWh,Effective MWh per MW,1942.672728,3663145163,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,3663145163,1.03582E+11,0.103581695,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2036,571.4285714,3599.822568,MJ per MWh,Effective MWh per MW,1969.857886,4052079357,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,4052079357,1.09825E+11,0.109824885,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2037,619.047619,3599.822568,MJ per MWh,Effective MWh per MW,1997.043044,4450333718,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,4450333718,1.15397E+11,0.11539702,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2038,666.6666667,3599.822568,MJ per MWh,Effective MWh per MW,2024.228203,4857908244,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,4857908244,1.20265E+11,0.120265291,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2039,714.2857143,3599.822568,MJ per MWh,Effective MWh per MW,2051.413361,5274802938,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,5274802938,1.24397E+11,0.12439689,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2040,761.9047619,3599.822568,MJ per MWh,Effective MWh per MW,2078.598519,5701017797,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,5701017797,1.27759E+11,0.127759009,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2041,809.5238095,3599.822568,MJ per MWh,Effective MWh per MW,2105.783677,6136552823,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,6136552823,1.30319E+11,0.130318841,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2042,857.1428571,3599.822568,MJ per MWh,Effective MWh per MW,2132.968836,6581408015,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,6581408015,1.32044E+11,0.132043576,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2043,904.7619048,3599.822568,MJ per MWh,Effective MWh per MW,2160.153994,7035583373,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,7035583373,1.329E+11,0.132900407,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2044,952.3809524,3599.822568,MJ per MWh,Effective MWh per MW,2187.339152,7499078898,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,7499078898,1.32857E+11,0.132856527,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
LDES,Pumped hydro,Electricity,Megawatts,MW,2045,1000,3599.822568,MJ per MWh,Effective MWh per MW,2214.52431,7971894589,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,7971894589,1.31879E+11,0.131879126,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2025,0.143659948,3599.822568,MJ per MWh,Effective MWh per MW,6035.085831,3121046.596,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,3121046.596,124874358.4,1.25E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2026,0.287319897,3599.822568,MJ per MWh,Effective MWh per MW,5991.436951,6196947.128,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,6196947.128,240671091.6,2.41E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2027,0.430979845,3599.822568,MJ per MWh,Effective MWh per MW,5947.788072,9227701.595,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,9227701.595,347549118.9,3.48E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2028,0.574639794,3599.822568,MJ per MWh,Effective MWh per MW,5904.139193,12213310,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,12213310,445667359.2,4.46E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2029,0.718299742,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,15153772.34,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,15153772.34,535184731.9,5.35E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2030,0.861959691,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,18049088.61,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,18049088.61,616260155.8,6.16E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2031,1.005619639,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,20899258.82,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,20899258.82,689052550.3,6.89E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2032,1.149279588,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,23704282.97,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,23704282.97,753720834.4,7.54E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2033,1.292939536,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,26464161.05,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,26464161.05,810423927.3,8.10E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2034,1.436599485,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,29178893.07,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,29178893.07,859320748.1,8.59E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2035,1.580259433,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,31848479.02,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,31848479.02,900570215.8,9.01E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2036,1.723919381,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,34472918.91,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,34472918.91,934331249.8,9.34E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2037,1.86757933,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,37052212.74,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,37052212.74,960762768.9,9.61E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2038,2.011239278,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,39586360.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,39586360.5,980023692.5,9.80E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2039,2.154899227,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,42075362.2,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,42075362.2,992272939.6,9.92E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2040,2.298559175,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,44519217.83,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,44519217.83,997669429.3,9.98E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2041,2.442219124,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,46917927.4,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,46917927.4,996372080.8,9.96E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2042,2.585879072,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,49271490.9,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,49271490.9,988539813.2,9.89E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2043,2.729539021,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,51579908.34,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,51579908.34,974331545.6,9.74E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2044,2.873198969,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,53843179.72,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,53843179.72,953906197.1,9.54E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2045,3.016858917,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,56061305.03,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,56061305.03,927422687,9.27E-04,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2025,1.632653061,3599.822568,MJ per MWh,Effective MWh per MW,6035.085831,35469776.61,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,35469776.61,1419160355,0.00141916,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2026,3.265306122,3599.822568,MJ per MWh,Effective MWh per MW,5991.436951,70426481.48,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,70426481.48,2735156171,0.002735156,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2027,4.897959184,3599.822568,MJ per MWh,Effective MWh per MW,5947.788072,104870114.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,104870114.6,3949793516,0.003949794,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2028,6.530612245,3599.822568,MJ per MWh,Effective MWh per MW,5904.139193,138800676,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,138800676,5064878459,0.005064878,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2029,8.163265306,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,172218165.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,172218165.6,6082217070,0.006082217,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2030,9.795918367,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,205122583.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,205122583.5,7003615418,0.007003615,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2031,11.42857143,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,237513929.7,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,237513929.7,7830879572,0.00783088,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2032,13.06122449,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,269392204.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,269392204.1,8565815601,0.008565816,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2033,14.69387755,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,300757406.8,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,300757406.8,9210229574,0.00921023,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2034,16.32653061,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,331609537.7,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,331609537.7,9765927561,0.009765928,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2035,17.95918367,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,361948596.9,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,361948596.9,10234715630,0.010234716,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2036,19.59183673,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,391774584.4,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,391774584.4,10618399850,0.0106184,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2037,21.2244898,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,421087500.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,421087500.1,10918786291,0.010918786,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2038,22.85714286,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,449887344,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,449887344,11137681023,0.011137681,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2039,24.48979592,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,478174116.2,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,478174116.2,11276890113,0.01127689,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2040,26.12244898,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,505947816.7,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,505947816.7,11338219632,0.01133822,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2041,27.75510204,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,533208445.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,533208445.5,11323475647,0.011323476,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2042,29.3877551,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,559956002.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,559956002.5,11234464230,0.011234464,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2043,31.02040816,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,586190487.7,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,586190487.7,11072991447,0.011072991,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2044,32.65306122,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,611911901.2,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,611911901.2,10840863370,0.010840863,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2045,34.28571429,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,637120243,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,637120243,10539886066,0.010539886,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2025,0,3599.822568,MJ per MWh,Effective MWh per MW,6035.085831,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2026,0,3599.822568,MJ per MWh,Effective MWh per MW,5991.436951,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2027,0,3599.822568,MJ per MWh,Effective MWh per MW,5947.788072,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2028,0,3599.822568,MJ per MWh,Effective MWh per MW,5904.139193,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2029,0,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2030,0,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2031,0,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2032,0,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2033,0,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2034,0,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
